,Unnamed: 0,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
445553,445553,35298,30,24,27,144,296309.0,83.779199579,8.37,212.73,2.2742178006,4.7,0,0,0,0,297600.0,646,80.0,8.37,223.75,0,0,0
445554,445554,35298,31,24,27,144,296137.3,88.762753479,8.37,200.67,1.8506891663,4.7,0,0,0,0,297600.0,646,80.0,8.37,223.75,0,0,0
445555,445555,35298,32,24,27,144,295875.22,95.617119021,8.37,186.12,1.1041627602,5.0,0,0,0,0,297600.0,646,80.0,8.37,223.75,0,0,0
445556,445556,35298,33,24,27,144,295607.62,98.494142631,11.37,180.52,0.8368586627,5.0,0,0,0,0,297600.0,646,80.0,8.37,223.75,0,0,0
445557,445557,35298,34,24,27,144,295569.1,102.55463359,11.37,173.35,-0.314447747,5.8,0,0,0,0,297600.0,646,80.0,8.37,223.75,1,0,1
445558,445558,35299,27,24,27,144,141347.47,95.444203959,8.945,222.39,2.3617217155,4.4,1,0,0,0,141550.0,555,95.0,8.945,223.75,0,0,0
445559,445559,35299,28,24,27,144,141282.49,96.581593371,8.945,219.67,1.2291722496,4.6,1,0,0,0,141550.0,555,95.0,8.945,223.75,0,0,0
445560,445560,35299,29,24,27,144,141249.76,97.580915601,8.945,217.37,1.6929686703,4.5,1,0,0,0,141550.0,555,95.0,8.945,223.75,1,0,1
445561,445561,35300,27,23,27,144,397773.55,79.383001466,7.245,222.39,2.3617217155,4.4,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445562,445562,35300,28,23,27,144,396790.26,80.167275091,7.245,219.67,1.2291722496,4.6,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445563,445563,35300,29,23,27,144,395789.05,80.811103727,7.245,217.37,1.6929686703,4.5,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445564,445564,35300,30,23,27,144,394769.61,82.361043722,7.245,212.73,2.2742178006,4.7,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445565,445565,35300,31,23,27,144,393731.59,87.081254933,7.245,200.67,1.8506891663,4.7,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445566,445566,35300,32,23,27,144,392674.64,93.636825019,7.245,186.12,1.1041627602,5.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445567,445567,35300,33,23,27,144,391755.27,96.315546162,10.245,180.52,0.8368586627,5.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445568,445568,35300,34,23,27,144,391132.58,100.13986828,10.245,173.35,-0.314447747,5.8,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445569,445569,35300,35,23,27,144,390448.75,106.90910249,9.245,162.09,-2.805844087,6.5,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445570,445570,35300,36,23,27,144,389657.32,114.16537613,9.245,151.48,-3.516567987,7.8,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445571,445571,35300,37,23,27,144,388807.85,112.52735571,8.5,153.35,-4.146710947,9.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445572,445572,35300,38,23,27,144,387859.63,108.42089878,8.5,158.77,-3.339549297,9.5,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445573,445573,35300,39,23,27,144,386829.16,108.54989744,7.5,158.16,-0.241080652,10.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445574,445574,35300,40,23,27,144,386047.73,109.68292909,7.5,156.21,1.5859655122,9.8,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445575,445575,35300,41,23,27,144,384382.83,105.92126388,6.5,161.06,2.6824968062,9.9,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445576,445576,35300,42,23,27,144,383426.43,105.69709203,6.5,161.0,3.0294986398,9.4,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445577,445577,35300,43,23,27,144,381972.32,108.64326779,6.625,156.04,2.6941105489,9.4,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445578,445578,35300,44,23,27,144,380523.59,111.91039674,6.625,150.91,1.8755149375,9.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445579,445579,35300,45,23,27,144,379544.39,108.76825155,6.375,154.87,1.6391549258,9.1,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445580,445580,35300,46,23,27,144,376969.66,107.51665992,6.375,155.61,1.1759090317,9.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445581,445581,35300,47,23,27,144,375369.45,111.37616613,6.25,149.58,1.6681823188,8.8,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445582,445582,35300,48,23,27,144,374274.93,113.42485451,6.25,146.45,2.7159028846,8.3,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445583,445583,35300,49,23,27,144,372081.82,106.58148532,6.625,154.94,2.4566338212,8.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445584,445584,35300,50,23,27,144,370474.61,103.45038468,6.625,158.94,2.3664098989,8.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445585,445585,35300,51,23,27,144,368840.64,103.21491352,6.625,158.6,1.2690442628,7.8,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445586,445586,35300,52,23,27,144,367736.24,101.29007512,6.625,161.13,1.0810494182,8.0,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445587,445587,35300,53,23,27,144,365470.25,93.666920572,6.375,173.17,0.8929961554,7.6,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445588,445588,35300,54,23,27,144,363692.22,89.689326599,6.375,179.97,1.5073587076,7.3,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445589,445589,35300,55,23,27,144,361885.69,89.19426164,6.375,180.07,2.4222748689,7.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445590,445590,35300,56,23,27,144,360050.22,88.076662427,6.375,181.43,1.7170529058,6.6,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445591,445591,35300,57,23,27,144,358174.83,84.917282613,6.25,187.2,2.5560517331,6.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445592,445592,35300,58,23,27,144,356248.59,83.936003193,6.25,188.37,2.8685938252,6.2,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,0,0
445593,445593,35300,59,23,27,144,354292.1,83.795320982,6.25,187.65,2.4436475652,5.7,1,0,0,0,400000.0,621,80.0,7.245,221.91,0,1,2
445594,445594,35301,27,24,27,144,58291.77,79.801716595,8.69,222.39,2.3617217155,4.4,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445595,445595,35301,28,24,27,144,58184.22,80.640778597,8.69,219.67,1.2291722496,4.6,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445596,445596,35301,29,24,27,144,58074.32,81.340113404,8.69,217.37,1.6929686703,4.5,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445597,445597,35301,30,24,27,144,57962.01,82.953543624,8.69,212.73,2.2742178006,4.7,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445598,445598,35301,31,24,27,144,57847.25,87.764829371,8.69,200.67,1.8506891663,4.7,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445599,445599,35301,32,24,27,144,57729.98,94.434048504,8.69,186.12,1.1041627602,5.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445600,445600,35301,33,24,27,144,57610.13,97.161402706,11.625,180.52,0.8368586627,5.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445601,445601,35301,34,24,27,144,57531.09,101.04131787,11.625,173.35,-0.314447747,5.8,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445602,445602,35301,35,24,27,144,57459.81,107.92652874,10.625,162.09,-2.805844087,6.5,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445603,445603,35301,36,24,27,144,57371.01,115.30747041,10.625,151.48,-3.516567987,7.8,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445604,445604,35301,37,24,27,144,57279.83,113.72034948,9.625,153.35,-4.146710947,9.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445605,445605,35301,38,24,27,144,57166.94,109.62175408,9.625,158.77,-3.339549297,9.5,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445606,445606,35301,39,24,27,144,56974.25,109.67362701,8.69,158.16,-0.241080652,10.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445607,445607,35301,40,24,27,144,56834.49,110.77031239,8.69,156.21,1.5859655122,9.8,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445608,445608,35301,41,24,27,144,56691.67,107.16471204,8.69,161.06,2.6824968062,9.9,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445609,445609,35301,42,24,27,144,56522.61,106.88495465,8.69,161.0,3.0294986398,9.4,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445610,445610,35301,43,24,27,144,56372.97,109.99051111,8.69,156.04,2.6941105489,9.4,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445611,445611,35301,44,24,27,144,56220.62,113.42214525,8.69,150.91,1.8755149375,9.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445612,445612,35301,45,24,27,144,56064.94,110.21591463,8.69,154.87,1.6391549258,9.1,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445613,445613,35301,46,24,27,144,55959.26,109.48502093,8.69,155.61,1.1759090317,9.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445614,445614,35301,47,24,27,144,55743.28,113.4590744,8.69,149.58,1.6681823188,8.8,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445615,445615,35301,48,24,27,144,55632.93,115.65457127,8.69,146.45,2.7159028846,8.3,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445616,445616,35301,49,24,27,144,55407.39,108.87405211,8.69,154.94,2.4566338212,8.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445617,445617,35301,50,24,27,144,55233.92,105.80176276,8.69,158.94,2.3664098989,8.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445618,445618,35301,51,24,27,144,55175.26,105.91597075,8.69,158.6,1.2690442628,7.8,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445619,445619,35301,52,24,27,144,55056.65,104.02880774,8.69,161.13,1.0810494182,8.0,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445620,445620,35301,53,24,27,144,54814.24,96.369806215,8.69,173.17,0.8929961554,7.6,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445621,445621,35301,54,24,27,144,54564.74,92.306486197,8.69,179.97,1.5073587076,7.3,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445622,445622,35301,55,24,27,144,54307.93,91.821023758,8.69,180.07,2.4222748689,7.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445623,445623,35301,56,24,27,144,54242.56,91.023037293,8.69,181.43,1.7170529058,6.6,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445624,445624,35301,57,24,27,144,53908.55,87.674248464,8.69,187.2,2.5560517331,6.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445625,445625,35301,58,24,27,144,53840.29,87.019362697,8.69,188.37,2.8685938252,6.2,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445626,445626,35301,59,24,27,144,53491.49,86.787338917,8.69,187.65,2.4436475652,5.7,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445627,445627,35301,60,24,27,144,53348.41,85.565709692,8.69,189.82,2.8363581757,5.7,0,0,1,0,58500.0,607,79.6,8.69,223.75,0,0,0
445628,445628,35302,27,24,27,144,93961.51,70.026756008,7.125,222.39,2.3617217155,4.4,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,0,0
445629,445629,35302,28,24,27,144,93723.82,70.714505175,7.125,219.67,1.2291722496,4.6,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,0,0
445630,445630,35302,29,24,27,144,93563.0,71.340115591,7.125,217.37,1.6929686703,4.5,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,0,0
445631,445631,35302,30,24,27,144,93235.58,72.641066575,7.125,212.73,2.2742178006,4.7,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,0,0
445632,445632,35302,31,24,27,144,92984.88,76.799635665,7.125,200.67,1.8506891663,4.7,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,0,0
445633,445633,35302,32,24,27,144,92729.69,82.576227752,7.125,186.12,1.1041627602,5.0,0,0,1,0,94500.0,672,70.0,7.125,223.75,0,1,2
445634,445634,35303,27,24,27,144,144081.38,95.213789117,9.295,222.39,2.3617217155,4.4,0,0,1,1,144637.0,658,95.0,9.295,223.75,0,0,0
445635,445635,35303,28,24,27,144,143872.56,96.2530423,9.295,219.67,1.2291722496,4.6,0,0,1,1,144637.0,658,95.0,9.295,223.75,0,0,0
445636,445636,35303,29,24,27,144,143623.65,97.103212523,9.295,217.37,1.6929686703,4.5,0,0,1,1,144637.0,658,95.0,9.295,223.75,0,0,0
445637,445637,35303,30,24,27,144,143375.36,99.049668252,9.295,212.73,2.2742178006,4.7,0,0,1,1,144637.0,658,95.0,9.295,223.75,0,1,2
445638,445638,35304,27,24,27,144,155632.03,80.299374078,7.5,222.39,2.3617217155,4.4,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445639,445639,35304,28,24,27,144,155523.91,81.237181793,7.5,219.67,1.2291722496,4.6,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445640,445640,35304,29,24,27,144,155359.18,82.009799019,7.5,217.37,1.6929686703,4.5,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445641,445641,35304,30,24,27,144,155191.35,83.708045862,7.5,212.73,2.2742178006,4.7,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445642,445642,35304,31,24,27,144,155020.36,88.641015547,7.5,200.67,1.8506891663,4.7,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445643,445643,35304,32,24,27,144,154846.04,95.463090948,7.5,186.12,1.1041627602,5.0,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445644,445644,35304,33,24,27,144,154668.53,98.31166825,10.5,180.52,0.8368586627,5.0,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445645,445645,35304,34,24,27,144,154616.38,102.34345817,10.5,173.35,-0.314447747,5.8,0,0,1,0,156000.0,717,80.0,7.5,223.75,0,0,0
445646,445646,35304,35,24,27,144,154616.38,109.45301051,9.625,162.09,-2.805844087,6.5,0,0,1,0,156000.0,717,80.0,7.5,223.75,1,0,1
445647,445647,35305,27,24,27,144,49958.01,59.109902295,9.99,222.39,2.3617217155,4.4,0,0,1,0,50000.0,500,58.8,9.99,223.75,0,0,0
445648,445648,35305,28,24,27,144,49932.96,59.811807551,9.99,219.67,1.2291722496,4.6,0,0,1,0,50000.0,500,58.8,9.99,223.75,0,0,0
445649,445649,35305,29,24,27,144,49907.28,60.413592429,9.99,217.37,1.6929686703,4.5,0,0,1,0,50000.0,500,58.8,9.99,223.75,0,0,0
445650,445650,35305,30,24,27,144,49880.96,61.698759013,9.99,212.73,2.2742178006,4.7,0,0,1,0,50000.0,500,58.8,9.99,223.75,0,1,2
445651,445651,35306,27,24,27,144,885592.96,80.34343553,7.875,222.39,2.3617217155,4.4,0,0,1,0,887200.0,634,80.0,7.875,223.75,0,0,0
445652,445652,35306,28,24,27,144,884486.02,81.236596667,7.875,219.67,1.2291722496,4.6,0,0,1,0,887200.0,634,80.0,7.875,223.75,0,1,2
445653,445653,35307,27,24,27,144,458778.17,90.506622386,8.595,222.39,2.3617217155,4.4,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445654,445654,35307,28,24,27,144,458778.17,91.627294362,8.595,219.67,1.2291722496,4.6,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445655,445655,35307,29,24,27,144,458553.15,92.551389573,8.595,217.37,1.6929686703,4.5,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445656,445656,35307,30,24,27,144,458666.06,94.593377525,8.595,212.73,2.2742178006,4.7,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445657,445657,35307,31,24,27,144,458666.06,100.27831365,8.595,200.67,1.8506891663,4.7,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445658,445658,35307,32,24,27,144,458666.06,108.117608,8.595,186.12,1.1041627602,5.0,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445659,445659,35307,33,24,27,144,458666.06,111.47157767,11.595,180.52,0.8368586627,5.0,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,0,0
445660,445660,35307,34,24,27,144,458666.06,116.08219902,11.595,173.35,-0.314447747,5.8,0,0,0,0,459000.0,617,90.0,8.595,223.75,0,1,2
445661,445661,35308,27,24,27,144,842395.27,70.027806252,7.8,222.39,2.3617217155,4.4,0,0,1,0,846000.0,679,69.9,7.8,223.75,0,0,0
445662,445662,35308,28,24,27,144,840539.66,70.738739475,7.8,219.67,1.2291722496,4.6,0,0,1,0,846000.0,679,69.9,7.8,223.75,0,1,2
445663,445663,35309,27,24,27,144,53854.85,90.30698838,9.15,222.39,2.3617217155,4.4,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445664,445664,35309,28,24,27,144,53765.08,91.272792901,9.15,219.67,1.2291722496,4.6,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445665,445665,35309,29,24,27,144,53673.24,92.080994387,9.15,217.37,1.6929686703,4.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445666,445666,35309,30,24,27,144,53579.28,93.924723828,9.15,212.73,2.2742178006,4.7,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445667,445667,35309,31,24,27,144,53450.63,99.330397024,9.15,200.67,1.8506891663,4.7,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445668,445668,35309,32,24,27,144,53351.54,106.89704738,9.15,186.12,1.1041627602,5.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445669,445669,35309,33,24,27,144,53284.22,110.07408436,9.15,180.52,0.8368586627,5.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445670,445670,35309,34,24,27,144,53148.44,114.33480867,9.25,173.35,-0.314447747,5.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445671,445671,35309,35,24,27,144,53079.31,122.11832534,9.25,162.09,-2.805844087,6.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445672,445672,35309,36,24,27,144,52975.23,130.41554124,9.375,151.48,-3.516567987,7.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445673,445673,35309,37,24,27,144,52869.53,128.56817017,9.375,153.35,-4.146710947,9.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445674,445674,35309,38,24,27,144,52758.29,123.91790417,9.15,158.77,-3.339549297,9.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445675,445675,35309,39,24,27,144,52642.94,124.12386007,9.15,158.16,-0.241080652,10.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445676,445676,35309,40,24,27,144,52524.92,125.39157598,9.15,156.21,1.5859655122,9.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445677,445677,35309,41,24,27,144,52404.19,121.33612228,9.15,161.06,2.6824968062,9.9,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,1,2
445678,445678,35310,27,24,27,144,53854.85,90.30698838,9.15,222.39,2.3617217155,4.4,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445679,445679,35310,28,24,27,144,53765.08,91.272792901,9.15,219.67,1.2291722496,4.6,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445680,445680,35310,29,24,27,144,53673.24,92.080994387,9.15,217.37,1.6929686703,4.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445681,445681,35310,30,24,27,144,53579.28,93.924723828,9.15,212.73,2.2742178006,4.7,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445682,445682,35310,31,24,27,144,53450.63,99.330397024,9.15,200.67,1.8506891663,4.7,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445683,445683,35310,32,24,27,144,53351.54,106.89704738,9.15,186.12,1.1041627602,5.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445684,445684,35310,33,24,27,144,53284.22,110.07408436,9.15,180.52,0.8368586627,5.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445685,445685,35310,34,24,27,144,53148.44,114.33480867,9.25,173.35,-0.314447747,5.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445686,445686,35310,35,24,27,144,53079.31,122.11832534,9.25,162.09,-2.805844087,6.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445687,445687,35310,36,24,27,144,52975.23,130.41554124,9.375,151.48,-3.516567987,7.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445688,445688,35310,37,24,27,144,52869.53,128.56817017,9.375,153.35,-4.146710947,9.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445689,445689,35310,38,24,27,144,52758.29,123.91790417,9.15,158.77,-3.339549297,9.5,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445690,445690,35310,39,24,27,144,52642.94,124.12386007,9.15,158.16,-0.241080652,10.0,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445691,445691,35310,40,24,27,144,52524.92,125.39157598,9.15,156.21,1.5859655122,9.8,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,0,0
445692,445692,35310,41,24,27,144,52404.19,121.33612228,9.15,161.06,2.6824968062,9.9,0,0,0,1,54000.0,684,90.0,9.15,223.75,0,1,2
445693,445693,35311,27,24,27,144,79852.68,80.341009713,8.47,222.39,2.3617217155,4.4,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445694,445694,35311,28,24,27,144,79600.0,81.078435836,8.47,219.67,1.2291722496,4.6,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445695,445695,35311,29,24,27,144,79444.14,81.775895133,8.47,217.37,1.6929686703,4.5,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445696,445696,35311,30,24,27,144,79284.96,83.392139332,8.47,212.73,2.2742178006,4.7,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445697,445697,35311,31,24,27,144,79122.39,88.222628009,8.47,200.67,1.8506891663,4.7,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445698,445698,35311,32,24,27,144,79012.08,94.986852031,8.47,186.12,1.1041627602,5.0,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445699,445699,35311,33,24,27,144,78786.75,97.654195172,8.47,180.52,0.8368586627,5.0,0,0,1,0,80000.0,585,80.0,8.47,223.75,0,0,0
445700,445700,35311,34,24,27,144,78729.42,101.61931194,9.375,173.35,-0.314447747,5.8,0,0,1,0,80000.0,585,80.0,8.47,223.75,1,0,1
445701,445701,35312,27,24,27,144,171415.06,80.215501732,7.999,222.39,2.3617217155,4.4,0,0,1,0,172000.0,667,80.0,7.999,223.75,0,0,0
445702,445702,35312,28,24,27,144,171054.66,81.038005581,7.999,219.67,1.2291722496,4.6,0,0,1,0,172000.0,667,80.0,7.999,223.75,0,0,0
445703,445703,35312,29,24,27,144,170687.0,81.719447925,7.999,217.37,1.6929686703,4.5,0,0,1,0,172000.0,667,80.0,7.999,223.75,0,1,2
445704,445704,35313,27,24,27,144,470458.75,80.226404303,8.2,222.39,2.3617217155,4.4,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445705,445705,35313,28,24,27,144,469508.49,81.055732009,8.2,219.67,1.2291722496,4.6,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445706,445706,35313,29,24,27,144,468359.73,81.712965854,8.2,217.37,1.6929686703,4.5,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445707,445707,35313,30,24,27,144,467189.68,83.286676674,8.2,212.73,2.2742178006,4.7,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445708,445708,35313,31,24,27,144,466171.94,88.099756979,8.2,200.67,1.8506891663,4.7,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445709,445709,35313,32,24,27,144,465133.2,94.77533494,8.2,186.12,1.1041627602,5.0,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445710,445710,35313,33,24,27,144,464428.82,97.567430882,8.2,180.52,0.8368586627,5.0,0,0,1,0,472000.0,655,80.0,8.2,223.75,0,0,0
445711,445711,35313,34,24,27,144,464428.82,101.60295716,9.25,173.35,-0.314447747,5.8,0,0,1,0,472000.0,655,80.0,8.2,223.75,1,0,1
445712,445712,35314,27,24,27,144,259632.82,80.375561263,8.095,222.39,2.3617217155,4.4,0,0,1,0,260000.0,656,80.0,8.095,223.75,0,0,0
445713,445713,35314,28,24,27,144,259406.51,81.299861138,8.095,219.67,1.2291722496,4.6,0,0,1,0,260000.0,656,80.0,8.095,223.75,0,0,0
445714,445714,35314,29,24,27,144,259406.51,82.160097972,8.095,217.37,1.6929686703,4.5,0,0,1,0,260000.0,656,80.0,8.095,223.75,1,0,1
445715,445715,35315,27,24,27,144,113719.32,95.345630986,9.57,222.39,2.3617217155,4.4,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445716,445716,35315,28,24,27,144,113545.47,96.378654772,9.57,219.67,1.2291722496,4.6,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445717,445717,35315,29,24,27,144,113367.44,97.245728098,9.57,217.37,1.6929686703,4.5,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445718,445718,35315,30,24,27,144,113185.11,99.207008738,9.57,212.73,2.2742178006,4.7,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445719,445719,35315,31,24,27,144,112998.38,104.99571238,9.57,200.67,1.8506891663,4.7,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445720,445720,35315,32,24,27,144,112807.15,113.0122135,9.57,186.12,1.1041627602,5.0,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445721,445721,35315,33,24,27,144,112611.31,116.31573885,9.57,180.52,0.8368586627,5.0,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445722,445722,35315,34,24,27,144,112421.52,120.92258004,10.0,173.35,-0.314447747,5.8,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445723,445723,35315,35,24,27,144,112232.45,129.10528455,10.0,162.09,-2.805844087,6.5,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
445724,445724,35315,36,24,27,144,112041.66,137.91326371,10.125,151.48,-3.516567987,7.8,0,0,1,0,114000.0,550,95.0,9.57,223.75,0,0,0
